week;day;time;config_id;CTR;ASS;SETOR;QTD_CTR;QTD_ASS;MOV_ATCO;MOV_SET;SECT_CONFIG
3;25/06/2024;21:07:00;"5.19.4";"CTR09";"";"S18";5;4;2;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;11;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;11;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;11;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;11;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:07:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;11;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;11;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;11;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;15;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;15;5;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;15;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;15;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;15;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR09";"";"S18";5;4;3;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;10;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;10;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;10;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:08:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;10;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;14;5;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;14;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;14;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;14;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;14;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR09";"";"S18";5;4;4;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:09:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;11;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;11;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;11;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;13;5;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;13;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;13;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR09";"";"S18";5;4;4;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:10:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;11;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;11;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;11;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;12;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;12;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;12;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;12;5;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;12;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR09";"";"S18";5;4;4;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;10;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:11:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;12;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;12;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;12;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;13;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;13;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;13;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR09";"";"S18";5;4;3;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:12:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;13;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;13;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;13;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR09";"";"S18";5;4;3;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR10";"ASS10";"S01";5;4;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR15";"ASS15";"S13";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:13:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR07";"ASS07";"S11";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR07";"ASS07";"S10";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR08";"ASS08";"S08";5;4;13;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR08";"ASS08";"S05";5;4;13;6;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR08";"ASS08";"S06";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR08";"ASS08";"S6F";5;4;13;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR08";"ASS08";"S07";5;4;13;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR09";"";"S18";5;4;3;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR10";"ASS10";"S02";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR10";"ASS10";"S03";5;4;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR10";"ASS10";"S04";5;4;8;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR15";"ASS15";"S13";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR15";"ASS15";"S17";5;4;10;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR15";"ASS15";"S15";5;4;10;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR15";"ASS15";"S14";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:14:00;"5.19.4";"CTR15";"ASS15";"S16";5;4;10;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
3;25/06/2024;21:15:00;"5.19.4";"CTR07";"ASS07";"S09";5;4;11;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|S01,S02,S03,S04|18F,S18
